Mineral_Commodity,Year,Note,Quantity,Data_type,Unit_MEAS,Form,Geographic_Region,Figure_Use,Data Sources,,,,,,,,,,,,,,,,
Cobalt,2022,"revised, estimated",198000,Production,Metric tons,"Ore, Cobalt content",Total,Figure 2 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, Table 7, COBALT: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Cobalt,2022,estimated,2100,Production,Metric tons,"Ore, Cobalt content",Turkey,Figure 2 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, Table 7, COBALT: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Cobalt,2022,estimated,500,Production,Metric tons,"Ore, Cobalt content",United States,Figure 2 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, Table 7, COBALT: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Cobalt,2022,estimated,288.7,Capacity,thousand metric tons,"Ore, Cobalt content",World,Figure 2 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Cobalt,2022,reported,251,Production,Metric tons,"Ore, Cobalt content",Zambia,Figure 2 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, Table 7, COBALT: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Cobalt,2022,reported,241,Production,Metric tons,"Ore, Cobalt content",Zimbabwe,Figure 2 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2023, Table 7, COBALT: WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Cobalt,2023,estimated,5220,Production,metric tons,"Ore, Cobalt content",Australia,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2023,estimated,4220,Production,metric tons,"Ore, Cobalt content",Canada,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2023,estimated,175000,Production,metric tons,"Ore, Cobalt content",Congo (Kinshasa),Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2023,estimated,3300,Production,metric tons,"Ore, Cobalt content",Cuba,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2023,estimated,19000,Production,metric tons,"Ore, Cobalt content",Indonesia,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2023,estimated,4000,Production,metric tons,"Ore, Cobalt content",Madagascar,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2023,estimated,2570,Production,metric tons,"Ore, Cobalt content",New Caledonia,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2023,estimated,3070,Production,metric tons,"Ore, Cobalt content",Papua New Guinea,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2023,estimated,3800,Production,metric tons,"Ore, Cobalt content",Philippines,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2023,estimated,6080,Production,metric tons,"Ore, Cobalt content",Rest of the world,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2023,estimated,8700,Production,metric tons,"Ore, Cobalt content",Russia,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2023,estimated,2500,Production,metric tons,"Ore, Cobalt content",Turkey,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2023,estimated,500,Production,metric tons,"Ore, Cobalt content",United States,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2023,estimated,341.7,Capacity,thousand metric tons,"Ore, Cobalt content",World,Figure 2 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Cobalt,2023,rounded,238000,Production,metric tons,"Ore, Cobalt content",World,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2024,estimated,9,Capacity,thousand metric tons,"Ore, Cobalt content",Australia,Figure 3 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Cobalt,2024,estimated,3600,Production,metric tons,"Ore, Cobalt content",Australia,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2024,estimated,4.4,Capacity,thousand metric tons,"Ore, Cobalt content",Brazil,Figure 3 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Cobalt,2024,estimated,6.5,Capacity,thousand metric tons,"Ore, Cobalt content",Canada,Figure 3 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Cobalt,2024,estimated,4500,Production,metric tons,"Ore, Cobalt content",Canada,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2024,estimated,273.1,Capacity,thousand metric tons,"Ore, Cobalt content",Congo (Kinshasa),Figure 3 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Cobalt,2024,estimated,220000,Production,metric tons,"Ore, Cobalt content",Congo (Kinshasa),Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2024,estimated,4.6,Capacity,thousand metric tons,"Ore, Cobalt content",Cuba,Figure 3 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Cobalt,2024,estimated,3500,Production,metric tons,"Ore, Cobalt content",Cuba,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2024,estimated,29.3,Capacity,thousand metric tons,"Ore, Cobalt content",Indonesia,Figure 3 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Cobalt,2024,estimated,28000,Production,metric tons,"Ore, Cobalt content",Indonesia,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2024,estimated,5.5,Capacity,thousand metric tons,"Ore, Cobalt content",Madagascar,Figure 3 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Cobalt,2024,estimated,2600,Production,metric tons,"Ore, Cobalt content",Madagascar,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2024,estimated,7,Capacity,thousand metric tons,"Ore, Cobalt content",New Caledonia,Figure 3 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Cobalt,2024,estimated,1500,Production,metric tons,"Ore, Cobalt content",New Caledonia,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2024,estimated,2800,Production,metric tons,"Ore, Cobalt content",Papua New Guinea,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2024,estimated,5.8,Capacity,thousand metric tons,"Ore, Cobalt content",Philippines,Figure 3 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Cobalt,2024,estimated,3800,Production,metric tons,"Ore, Cobalt content",Philippines,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2024,estimated,16,Capacity,thousand metric tons,"Ore, Cobalt content",Rest of the world,Figure 3 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Cobalt,2024,estimated,6200,Production,metric tons,"Ore, Cobalt content",Rest of the world,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2024,estimated,10,Capacity,thousand metric tons,"Ore, Cobalt content",Russia,Figure 3 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Cobalt,2024,estimated,8700,Production,metric tons,"Ore, Cobalt content",Russia,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2024,estimated,3.9,Capacity,thousand metric tons,"Ore, Cobalt content",Turkey,Figure 3 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Cobalt,2024,estimated,2700,Production,metric tons,"Ore, Cobalt content",Turkey,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2024,estimated,300,Production,metric tons,"Ore, Cobalt content",United States,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2024,estimated,379,Capacity,thousand metric tons,"Ore, Cobalt content",World,Figure 2 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Cobalt,2024,"rounded, estimated",290000,Production,metric tons,"Ore, Cobalt content",World,Figure 2 of the World Minerals Outlook (2025),"National Minerals Information Center, 2025, U.S. Geological Survey Mineral Commodity Summaries 2025 World Production, Capacity, and Reserves Commodity Data Release: U.S.Geological Survey data release, https://doi.org/10.5066/P13XCP3R.",,,,,,,,,,,,,,,,
Cobalt,2024,estimated,4,Capacity,thousand metric tons,"Ore, Cobalt content",Zambia,Figure 3 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Cobalt,2025,outlook,403.4,Capacity,thousand metric tons,"Ore, Cobalt content",World,Figure 2 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Cobalt,2026,outlook,428.9,Capacity,thousand metric tons,"Ore, Cobalt content",World,Figure 2 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Cobalt,2027,outlook,452.2,Capacity,thousand metric tons,"Ore, Cobalt content",World,Figure 2 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Cobalt,2028,outlook,474.3,Capacity,thousand metric tons,"Ore, Cobalt content",World,Figure 2 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Cobalt,2029,outlook,483.1,Capacity,thousand metric tons,"Ore, Cobalt content",World,Figure 2 of the World Minerals Outlook (2025),,,,,,,,,,,,,,,,,
Gallium,2018,reported,404000,Production,Kilograms,"Primary gallium metal, gallium content",China,Figure 4 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 7, GALLIUM: PRIMARY WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Gallium,2018,reported,3000,Production,Kilograms,"Primary gallium metal, gallium content",Japan,Figure 4 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 7, GALLIUM: PRIMARY WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Gallium,2018,estimated,3000,Production,Kilograms,"Primary gallium metal, gallium content","Korea, Republic of",Figure 4 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 7, GALLIUM: PRIMARY WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Gallium,2018,estimated,6000,Production,Kilograms,"Primary gallium metal, gallium content",Russia,Figure 4 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 7, GALLIUM: PRIMARY WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Gallium,2018,rounded,420000,Production,Kilograms,"Primary gallium metal, gallium content",Total,Figure 4 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 7, GALLIUM: PRIMARY WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Gallium,2018,estimated,4000,Production,Kilograms,"Primary gallium metal, gallium content",Ukraine,Figure 4 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 7, GALLIUM: PRIMARY WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Gallium,2019,reported,338000,Production,Kilograms,"Primary gallium metal, gallium content",China,Figure 4 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 7, GALLIUM: PRIMARY WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Gallium,2019,reported,3000,Production,Kilograms,"Primary gallium metal, gallium content",Japan,Figure 4 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 7, GALLIUM: PRIMARY WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Gallium,2019,estimated,2000,Production,Kilograms,"Primary gallium metal, gallium content","Korea, Republic of",Figure 4 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 7, GALLIUM: PRIMARY WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Gallium,2019,estimated,8000,Production,Kilograms,"Primary gallium metal, gallium content",Russia,Figure 4 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 7, GALLIUM: PRIMARY WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Gallium,2019,rounded,351000,Production,Kilograms,"Primary gallium metal, gallium content",Total,Figure 4 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 7, GALLIUM: PRIMARY WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Gallium,2020,reported,336400,Production,Kilograms,"Primary gallium metal, gallium content",China,Figure 4 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 7, GALLIUM: PRIMARY WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Gallium,2020,reported,3000,Production,Kilograms,"Primary gallium metal, gallium content",Japan,Figure 4 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 7, GALLIUM: PRIMARY WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Gallium,2020,estimated,2000,Production,Kilograms,"Primary gallium metal, gallium content","Korea, Republic of",Figure 4 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 7, GALLIUM: PRIMARY WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Gallium,2020,estimated,5000,Production,Kilograms,"Primary gallium metal, gallium content",Russia,Figure 4 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 7, GALLIUM: PRIMARY WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Gallium,2020,rounded,346000,Production,Kilograms,"Primary gallium metal, gallium content",Total,Figure 4 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 7, GALLIUM: PRIMARY WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Gallium,2021,reported,423000,Production,Kilograms,"Primary gallium metal, gallium content",China,Figure 4 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 7, GALLIUM: PRIMARY WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Gallium,2021,estimated,3000,Production,Kilograms,"Primary gallium metal, gallium content",Japan,Figure 4 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 7, GALLIUM: PRIMARY WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
Gallium,2021,estimated,2000,Production,Kilograms,"Primary gallium metal, gallium content","Korea, Republic of",Figure 4 of the World Minerals Outlook (2025),"Minerals Yearbook tables-only release 2022, Table 7, GALLIUM: PRIMARY WORLD PRODUCTION, BY COUNTRY OR LOCALITY",,,,,,,,,,,,,,,,
